GEO_ID,NAME,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
id,Geographic Area Name,Total,Total!!Not Hispanic or Latino,Total!!Not Hispanic or Latino!!White alone,Total!!Not Hispanic or Latino!!Black or African American alone,Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Not Hispanic or Latino!!Asian alone,Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Not Hispanic or Latino!!Some Other Race alone,Total!!Not Hispanic or Latino!!Two or More Races,Total!!Hispanic or Latino,Total!!Hispanic or Latino!!White alone,Total!!Hispanic or Latino!!Black or African American alone,Total!!Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Hispanic or Latino!!Asian alone,Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Hispanic or Latino!!Some Other Race alone,Total!!Hispanic or Latino!!Two or More Races
1400000US48303010301,"Census Tract 103.01, Lubbock County, Texas",3499,2514,2449,21,11,5,2,2,24,985,534,8,12,0,0,373,58
1400000US48085031625,"Census Tract 316.25, Collin County, Texas",4227,3911,3319,177,19,322,0,1,73,316,219,10,0,0,0,62,25
1400000US48201241101,"Census Tract 2411.01, Harris County, Texas",4542,3172,2387,594,9,73,14,15,80,1370,782,18,18,4,1,478,69
1400000US48201534002,"Census Tract 5340.02, Harris County, Texas",5680,1994,617,1102,7,221,0,7,40,3686,2260,41,19,17,0,1181,168
1400000US48151950400,"Census Tract 9504, Fisher County, Texas",2189,1552,1415,96,8,7,0,6,20,637,396,12,6,1,0,183,39
1400000US48157672500,"Census Tract 6725, Fort Bend County, Texas",7458,4763,1286,1891,16,1418,0,22,130,2695,1564,65,8,6,0,887,165
1400000US48233950800,"Census Tract 9508, Hutchinson County, Texas",858,530,460,22,9,10,0,9,20,328,211,0,0,0,0,93,24
1400000US48037011000,"Census Tract 110, Bowie County, Texas",7535,7045,5007,1775,52,57,11,3,140,490,169,3,17,0,0,249,52
1400000US48245006800,"Census Tract 68, Jefferson County, Texas",1883,1234,466,568,8,168,0,0,24,649,288,7,18,9,0,287,40
1400000US48027021602,"Census Tract 216.02, Bell County, Texas",2499,1910,1572,241,5,41,0,2,49,589,285,23,10,2,0,225,44
1400000US48309003601,"Census Tract 36.01, McLennan County, Texas",3174,2838,2090,687,17,7,0,1,36,336,206,5,3,0,0,112,10
1400000US48085031662,"Census Tract 316.62, Collin County, Texas",4599,4315,2251,233,6,1660,1,3,161,284,235,0,4,1,0,31,13
1400000US48439106400,"Census Tract 1064, Tarrant County, Texas",2154,1265,832,377,8,21,1,0,26,889,395,17,6,0,0,428,43
1400000US48201452801,"Census Tract 4528.01, Harris County, Texas",5553,3865,606,1788,5,1347,1,5,113,1688,883,57,19,16,2,554,157
1400000US48201330800,"Census Tract 3308, Harris County, Texas",8571,6280,772,5107,12,272,6,21,90,2291,1471,83,29,10,2,552,144
1400000US48029181402,"Census Tract 1814.02, Bexar County, Texas",1995,1133,727,120,11,231,0,8,36,862,675,7,11,5,0,131,33
1400000US48189950500,"Census Tract 9505, Hale County, Texas",3270,1077,887,132,20,6,0,4,28,2193,1220,15,17,0,0,815,126
1400000US48469000700,"Census Tract 7, Victoria County, Texas",3292,1677,1481,161,6,7,0,4,18,1615,1244,6,8,5,1,299,52
1400000US48113015900,"Census Tract 159, Dallas County, Texas",3731,1603,841,616,18,72,0,8,48,2128,1179,23,40,7,0,765,114
1400000US48099010804,"Census Tract 108.04, Coryell County, Texas",4226,3591,2533,668,24,113,32,8,213,635,307,43,9,3,1,185,87
1400000US48167724200,"Census Tract 7242, Galveston County, Texas",2748,2220,1185,481,18,470,1,1,64,528,294,18,4,1,0,151,60
1400000US48157673400,"Census Tract 6734, Fort Bend County, Texas",14932,11971,9015,1868,50,816,1,30,191,2961,2054,46,22,9,2,639,189
1400000US48113018001,"Census Tract 180.01, Dallas County, Texas",6183,3635,2694,760,24,84,2,1,70,2548,1242,25,53,9,3,1088,128
1400000US48439105703,"Census Tract 1057.03, Tarrant County, Texas",3681,2420,1456,805,12,91,0,6,50,1261,784,9,24,4,0,386,54
1400000US48201310800,"Census Tract 3108, Harris County, Texas",2490,181,132,40,0,3,0,2,4,2309,1414,14,24,2,0,767,88
1400000US48113014601,"Census Tract 146.01, Dallas County, Texas",2595,1060,863,97,16,62,1,3,18,1535,750,6,27,10,0,622,120
1400000US48037010600,"Census Tract 106, Bowie County, Texas",2159,1984,306,1608,6,4,0,2,58,175,11,21,3,0,0,123,17
1400000US48113017806,"Census Tract 178.06, Dallas County, Texas",4745,2746,1779,777,22,96,2,2,68,1999,967,16,48,4,0,864,100
1400000US48453001819,"Census Tract 18.19, Travis County, Texas",4265,1445,696,310,9,390,4,4,32,2820,1506,22,35,9,1,1142,105
1400000US48121021717,"Census Tract 217.17, Denton County, Texas",5318,4549,3930,325,14,168,4,4,104,769,448,6,36,2,0,239,38
1400000US48355003305,"Census Tract 33.05, Nueces County, Texas",4609,1310,931,262,8,71,1,3,34,3299,2456,51,20,11,1,649,111
1400000US48303010302,"Census Tract 103.02, Lubbock County, Texas",2794,2126,2074,23,8,3,0,0,18,668,407,2,8,0,0,228,23
1400000US48153950600,"Census Tract 9506, Floyd County, Texas",3824,1740,1561,154,10,1,1,1,12,2084,1372,10,20,0,0,635,47
1400000US48439111306,"Census Tract 1113.06, Tarrant County, Texas",4718,3605,2912,548,16,61,1,2,65,1113,579,11,15,0,0,446,62
1400000US48381020100,"Census Tract 201, Randall County, Texas",2101,1906,1829,35,6,13,0,1,22,195,139,0,1,0,0,41,14
1400000US48113014136,"Census Tract 141.36, Dallas County, Texas",5418,4430,1578,1211,14,1455,9,19,144,988,577,17,18,8,0,315,53
1400000US48113007201,"Census Tract 72.01, Dallas County, Texas",8211,481,208,242,11,9,0,5,6,7730,3841,22,55,1,0,3575,236
1400000US48383950100,"Census Tract 9501, Reagan County, Texas",3367,1316,1219,65,7,1,0,1,23,2051,1377,5,13,5,0,612,39
1400000US48453001855,"Census Tract 18.55, Travis County, Texas",13259,9959,6332,2273,38,943,22,24,327,3300,1984,87,64,21,2,960,182
1400000US48439111011,"Census Tract 1110.11, Tarrant County, Texas",9155,6912,2419,3740,26,482,1,8,236,2243,1137,88,12,13,4,887,102
1400000US48121021724,"Census Tract 217.24, Denton County, Texas",4051,3810,3303,102,28,259,1,4,113,241,166,0,2,3,0,53,17
1400000US48453000902,"Census Tract 9.02, Travis County, Texas",5413,1511,1008,393,14,45,0,10,41,3902,2041,34,70,4,0,1592,161
1400000US48367140101,"Census Tract 1401.01, Parker County, Texas",4178,3647,3381,132,32,30,9,1,62,531,327,6,2,1,1,159,35
1400000US48113016611,"Census Tract 166.11, Dallas County, Texas",6133,5404,1121,4144,11,48,0,3,77,729,357,34,1,1,0,313,23
1400000US48201312800,"Census Tract 3128, Harris County, Texas",2332,2186,21,2140,3,1,2,0,19,146,59,27,5,0,0,49,6
1400000US48121021733,"Census Tract 217.33, Denton County, Texas",2721,1816,1124,424,6,201,1,9,51,905,332,11,3,1,0,517,41
1400000US48469000601,"Census Tract 6.01, Victoria County, Texas",2970,935,662,236,8,15,0,1,13,2035,1517,16,12,2,0,410,78
1400000US48201251300,"Census Tract 2513, Harris County, Texas",7159,6386,6025,139,16,88,0,14,104,773,524,9,11,8,0,177,44
1400000US48251130408,"Census Tract 1304.08, Johnson County, Texas",7296,5492,4692,472,50,156,9,15,98,1804,1169,9,27,1,0,527,71
1400000US48309002900,"Census Tract 29, McLennan County, Texas",3689,3301,3122,80,15,57,1,0,26,388,271,0,7,0,0,87,23
1400000US48113018142,"Census Tract 181.42, Dallas County, Texas",3287,2507,1472,776,5,174,0,7,73,780,470,17,7,4,0,239,43
1400000US48113013806,"Census Tract 138.06, Dallas County, Texas",2515,2158,1333,345,7,407,1,7,58,357,245,13,3,2,0,73,21
1400000US48201411200,"Census Tract 4112, Harris County, Texas",1803,1704,1597,14,2,74,0,2,15,99,81,0,0,0,0,17,1
1400000US48375014500,"Census Tract 145, Potter County, Texas",6184,2016,1686,193,30,55,0,2,50,4168,2824,24,61,8,0,1076,175
1400000US48245010901,"Census Tract 109.01, Jefferson County, Texas",3538,3138,2953,39,9,104,9,6,18,400,151,4,5,1,5,207,27
1400000US48201252700,"Census Tract 2527, Harris County, Texas",4163,3010,2684,244,6,18,4,4,50,1153,437,8,15,0,0,643,50
1400000US48389950300,"Census Tract 9503, Reeves County, Texas",2002,288,224,53,2,6,1,0,2,1714,1262,2,10,1,0,409,30
1400000US48029171916,"Census Tract 1719.16, Bexar County, Texas",6719,2726,1716,586,17,195,14,15,183,3993,2954,60,46,23,1,730,179
1400000US48201310200,"Census Tract 3102, Harris County, Texas",1463,1132,535,427,0,133,0,4,33,331,197,5,1,0,0,103,25
1400000US48029181824,"Census Tract 1818.24, Bexar County, Texas",5060,2673,1870,188,11,489,1,15,99,2387,1828,17,13,7,0,431,91
1400000US48167726200,"Census Tract 7262, Galveston County, Texas",2938,2048,828,1137,11,12,0,4,56,890,495,11,20,0,0,319,45
1400000US48057000100,"Census Tract 1, Calhoun County, Texas",5409,2802,2228,81,11,436,1,1,44,2607,2026,11,19,5,0,468,78
1400000US48257051201,"Census Tract 512.01, Kaufman County, Texas",3319,2808,2602,139,22,18,1,2,24,511,310,1,3,0,0,163,34
1400000US48439111409,"Census Tract 1114.09, Tarrant County, Texas",5071,4524,3661,403,19,346,0,6,89,547,367,7,7,8,0,99,59
1400000US48053960700,"Census Tract 9607, Burnet County, Texas",6791,5061,4657,224,16,57,1,8,98,1730,1074,14,27,0,0,549,66
1400000US48215024204,"Census Tract 242.04, Hidalgo County, Texas",4518,217,211,1,0,3,0,0,2,4301,4272,0,0,1,0,23,5
1400000US48457950100,"Census Tract 9501, Tyler County, Texas",2985,2905,2791,73,6,4,0,4,27,80,50,0,0,0,0,22,8
1400000US48113008500,"Census Tract 85, Dallas County, Texas",4933,1406,628,712,13,15,0,2,36,3527,1628,19,21,3,0,1714,142
1400000US48099010701,"Census Tract 107.01, Coryell County, Texas",4142,3530,2585,569,26,104,34,7,205,612,329,38,6,6,0,178,55
1400000US48339690700,"Census Tract 6907, Montgomery County, Texas",8127,7312,6478,331,32,351,3,11,106,815,578,16,3,1,0,174,43
1400000US48041000800,"Census Tract 8, Brazos County, Texas",5255,3749,3257,382,12,31,2,6,59,1506,887,18,14,3,0,543,41
1400000US48465950602,"Census Tract 9506.02, Val Verde County, Texas",4062,109,83,18,6,1,0,0,1,3953,3390,14,11,10,0,449,79
1400000US48427950204,"Census Tract 9502.04, Starr County, Texas",5162,347,342,0,4,0,0,0,1,4815,4750,0,0,2,0,45,18
1400000US48201252500,"Census Tract 2525, Harris County, Texas",4325,1480,1369,57,10,7,0,5,32,2845,1469,16,41,3,0,1177,139
1400000US48113020400,"Census Tract 204, Dallas County, Texas",5518,4331,2428,1590,33,164,4,9,103,1187,718,19,11,11,0,362,66
1400000US48061013303,"Census Tract 133.03, Cameron County, Texas",3986,224,195,8,5,5,3,0,8,3762,3216,17,19,0,2,459,49
1400000US48375014401,"Census Tract 144.01, Potter County, Texas",7786,5613,3430,2073,16,39,3,11,41,2173,1947,8,8,7,4,170,29
1400000US48309004102,"Census Tract 41.02, McLennan County, Texas",5106,4631,4522,31,23,7,0,0,48,475,303,2,15,0,0,127,28
1400000US48201551900,"Census Tract 5519, Harris County, Texas",5881,4031,1809,1697,11,383,2,14,115,1850,893,53,18,3,1,758,124
1400000US48229950300,"Census Tract 9503, Hudspeth County, Texas",3476,708,628,30,11,13,0,1,25,2768,2110,18,27,3,0,560,50
1400000US48303001200,"Census Tract 12, Lubbock County, Texas",2769,2031,151,1808,3,2,3,0,64,738,448,37,15,1,0,204,33
1400000US48029150900,"Census Tract 1509, Bexar County, Texas",5913,674,596,28,11,16,1,10,12,5239,3609,31,59,0,0,1362,178
1400000US48503950600,"Census Tract 9506, Young County, Texas",5582,4579,4449,32,26,17,4,2,49,1003,552,6,22,3,0,377,43
1400000US48113007819,"Census Tract 78.19, Dallas County, Texas",2022,943,332,504,17,74,0,3,13,1079,467,3,50,4,1,517,37
1400000US48181000800,"Census Tract 8, Grayson County, Texas",5596,5356,4928,211,75,45,1,1,95,240,161,16,6,0,0,38,19
1400000US48281950100,"Census Tract 9501, Lampasas County, Texas",2730,2262,2158,33,22,14,0,2,33,468,270,1,1,0,0,175,21
1400000US48237950300,"Census Tract 9503, Jack County, Texas",3334,2702,2582,65,17,17,0,1,20,632,375,0,13,0,0,225,19
1400000US48021950400,"Census Tract 9504, Bastrop County, Texas",7984,6273,5247,775,26,74,3,4,144,1711,1065,25,36,4,0,495,86
1400000US48029182003,"Census Tract 1820.03, Bexar County, Texas",3254,2035,1597,88,6,288,1,2,53,1219,916,6,3,11,0,214,69
1400000US48453001918,"Census Tract 19.18, Travis County, Texas",2291,2175,2069,5,9,45,0,5,42,116,90,1,9,1,0,6,9
1400000US48201552900,"Census Tract 5529, Harris County, Texas",6966,5964,4472,934,17,419,1,9,112,1002,554,13,11,3,0,363,58
1400000US48291701000,"Census Tract 7010, Liberty County, Texas",6216,3689,3044,518,26,30,2,2,67,2527,1079,10,41,0,0,1318,79
1400000US48339690202,"Census Tract 6902.02, Montgomery County, Texas",6770,5565,5373,79,24,26,2,9,52,1205,747,0,11,0,0,405,42
1400000US48339692602,"Census Tract 6926.02, Montgomery County, Texas",10150,6843,6389,216,35,68,1,5,129,3307,1999,23,56,5,0,1095,129
1400000US48201421000,"Census Tract 4210, Harris County, Texas",2497,2221,1786,58,0,298,0,17,62,276,238,0,1,1,0,28,8
1400000US48273020300,"Census Tract 203, Kleberg County, Texas",7271,2474,1657,388,16,352,4,11,46,4797,4019,30,33,20,7,558,130
1400000US48093950200,"Census Tract 9502, Comanche County, Texas",3387,2835,2773,6,15,7,1,3,30,552,279,0,3,1,0,244,25
1400000US48113011104,"Census Tract 111.04, Dallas County, Texas",3625,2929,81,2816,5,0,1,0,26,696,207,15,12,0,0,419,43
1400000US48245011102,"Census Tract 111.02, Jefferson County, Texas",2528,2281,2199,27,3,26,0,1,25,247,150,0,3,0,0,80,14
1400000US48113004600,"Census Tract 46, Dallas County, Texas",1709,894,752,104,4,12,0,1,21,815,517,3,3,1,0,227,64
1400000US48245005600,"Census Tract 56, Jefferson County, Texas",3623,1437,218,905,9,282,0,5,18,2186,1098,31,25,1,0,902,129
1400000US48375015200,"Census Tract 152, Potter County, Texas",2825,2273,2153,53,24,2,4,1,36,552,294,5,11,0,2,199,41
1400000US48245000306,"Census Tract 3.06, Jefferson County, Texas",3846,3593,3128,309,7,93,2,0,54,253,159,7,1,1,0,72,13
1400000US48277000200,"Census Tract 2, Lamar County, Texas",3552,3361,3010,242,37,12,0,4,56,191,96,0,1,1,0,81,12
1400000US48223950401,"Census Tract 9504.01, Hopkins County, Texas",4014,3277,2754,388,17,19,3,6,90,737,322,0,9,0,0,384,22
1400000US48113011103,"Census Tract 111.03, Dallas County, Texas",3917,2030,231,1754,4,2,1,4,34,1887,932,14,28,0,5,826,82
1400000US48399950100,"Census Tract 9501, Runnels County, Texas",1386,1222,1194,8,10,3,0,5,2,164,92,0,0,0,0,64,8
1400000US48029181712,"Census Tract 1817.12, Bexar County, Texas",3821,1814,1461,165,7,86,6,13,76,2007,1594,16,16,6,0,318,57
1400000US48029171801,"Census Tract 1718.01, Bexar County, Texas",5443,950,710,151,8,24,1,18,38,4493,3238,26,51,4,0,1013,161
1400000US48481741000,"Census Tract 7410, Wharton County, Texas",4313,2097,1364,671,14,28,0,1,19,2216,1657,25,8,3,0,437,86
1400000US48113019019,"Census Tract 190.19, Dallas County, Texas",6608,4795,942,2625,9,1067,0,26,126,1813,674,26,22,6,3,1017,65
1400000US48029181725,"Census Tract 1817.25, Bexar County, Texas",5411,1835,1099,537,8,89,6,5,91,3576,2225,54,50,9,16,1080,142
1400000US48439122400,"Census Tract 1224, Tarrant County, Texas",5760,4310,2673,664,11,811,5,16,130,1450,503,16,29,1,1,783,117
1400000US48201323801,"Census Tract 3238.01, Harris County, Texas",3896,1498,1418,31,6,14,0,3,26,2398,1702,13,13,6,0,593,71
1400000US48375015300,"Census Tract 153, Potter County, Texas",5002,2940,2218,575,26,23,0,8,90,2062,1029,38,20,6,0,861,108
1400000US48085031712,"Census Tract 317.12, Collin County, Texas",4967,4195,2848,791,24,379,1,31,121,772,434,19,2,10,0,240,67
1400000US48491021203,"Census Tract 212.03, Williamson County, Texas",2597,1641,1357,209,7,35,3,5,25,956,542,25,26,0,0,292,71
1400000US48201430500,"Census Tract 4305, Harris County, Texas",2557,2276,1766,33,5,395,3,6,68,281,176,0,0,1,0,91,13
1400000US48477170300,"Census Tract 1703, Washington County, Texas",5850,5172,4102,926,7,86,5,7,39,678,392,14,11,0,0,228,33
1400000US48029181901,"Census Tract 1819.01, Bexar County, Texas",3452,2340,1451,234,7,573,7,6,62,1112,723,13,22,2,2,297,53
1400000US48201350100,"Census Tract 3501, Harris County, Texas",15280,10712,4561,2496,22,3374,7,31,221,4568,3126,57,38,18,4,1164,161
1400000US48439113116,"Census Tract 1131.16, Tarrant County, Texas",3783,2996,1117,1476,10,271,3,6,113,787,334,23,9,8,0,364,49
1400000US48485011800,"Census Tract 118, Wichita County, Texas",1997,1846,1740,32,14,19,2,0,39,151,98,5,0,0,0,34,14
1400000US48041000201,"Census Tract 2.01, Brazos County, Texas",6709,4823,3397,1206,19,116,3,4,78,1886,1169,32,14,4,1,585,81
1400000US48167720503,"Census Tract 7205.03, Galveston County, Texas",14007,11868,9648,861,39,1000,8,23,289,2139,1465,36,21,14,0,455,148
1400000US48201340100,"Census Tract 3401, Harris County, Texas",4618,2914,1536,854,7,429,2,7,79,1704,984,37,20,3,2,591,67
1400000US48121021627,"Census Tract 216.27, Denton County, Texas",6009,5573,4684,385,13,353,3,11,124,436,315,8,1,3,0,89,20
1400000US48063950101,"Census Tract 9501.01, Camp County, Texas",3515,2845,2300,448,12,25,3,0,57,670,286,1,10,0,0,337,36
1400000US48029161501,"Census Tract 1615.01, Bexar County, Texas",7656,1459,1034,321,9,46,0,7,42,6197,4583,54,79,9,0,1271,201
1400000US48201451002,"Census Tract 4510.02, Harris County, Texas",5109,3618,932,2329,10,224,14,17,92,1491,649,80,15,15,0,631,101
1400000US48113008802,"Census Tract 88.02, Dallas County, Texas",5206,4023,45,3907,4,4,0,5,58,1183,378,49,7,1,0,698,50
1400000US48453002111,"Census Tract 21.11, Travis County, Texas",4747,1453,518,833,15,29,3,10,45,3294,1631,66,93,3,0,1375,126
1400000US48201221900,"Census Tract 2219, Harris County, Texas",4888,492,410,62,7,6,0,3,4,4396,2518,17,50,9,0,1624,178
1400000US48019000400,"Census Tract 4, Bandera County, Texas",2147,1753,1707,11,9,6,0,4,16,394,296,5,5,1,2,71,14
1400000US48303001702,"Census Tract 17.02, Lubbock County, Texas",6056,4561,3935,437,22,70,12,4,81,1495,852,27,8,0,1,518,89
1400000US48215021202,"Census Tract 212.02, Hidalgo County, Texas",5051,1115,865,37,4,180,0,4,25,3936,3582,4,11,2,1,285,51
1400000US48309003200,"Census Tract 32, McLennan County, Texas",4514,3430,2408,880,18,31,3,1,89,1084,486,41,8,0,0,488,61
1400000US48337950100,"Census Tract 9501, Montague County, Texas",2583,2395,2324,7,20,9,0,0,35,188,108,1,2,3,0,49,25
1400000US48039660400,"Census Tract 6604, Brazoria County, Texas",9119,7057,5039,892,26,900,0,21,179,2062,1236,16,3,10,0,642,155
1400000US48121021304,"Census Tract 213.04, Denton County, Texas",5561,4598,3753,459,45,214,1,5,121,963,499,7,15,3,0,388,51
1400000US48213951100,"Census Tract 9511, Henderson County, Texas",4098,3840,3684,69,26,6,2,10,43,258,116,1,3,0,1,114,23
1400000US48141010210,"Census Tract 102.10, El Paso County, Texas",5902,2975,1710,820,49,154,18,12,212,2927,2216,129,31,16,1,398,136
1400000US48029121112,"Census Tract 1211.12, Bexar County, Texas",3771,2530,2042,342,8,65,3,10,60,1241,777,27,7,5,4,335,86
1400000US48027021904,"Census Tract 219.04, Bell County, Texas",8823,7318,5530,1070,58,252,65,13,330,1505,818,62,71,6,3,398,147
1400000US48201253100,"Census Tract 2531, Harris County, Texas",8439,5063,2962,1592,13,348,2,20,126,3376,1553,55,44,9,1,1543,171
1400000US48113013713,"Census Tract 137.13, Dallas County, Texas",1874,215,129,44,2,31,0,7,2,1659,990,15,5,1,0,602,46
1400000US48459950600,"Census Tract 9506, Upshur County, Texas",3950,3777,3236,403,24,24,0,7,83,173,99,0,9,0,0,40,25
1400000US48201550601,"Census Tract 5506.01, Harris County, Texas",6731,3563,284,2700,1,467,14,7,90,3168,1636,43,38,3,0,1230,218
1400000US48201314400,"Census Tract 3144, Harris County, Texas",3093,2760,1139,229,0,1288,2,9,93,333,234,6,1,2,0,75,15
1400000US48091310702,"Census Tract 3107.02, Comal County, Texas",4792,3902,3737,68,7,30,4,3,53,890,656,1,7,4,0,156,66
1400000US48029140200,"Census Tract 1402, Bexar County, Texas",3033,358,268,64,8,4,1,2,11,2675,2021,7,28,2,1,556,60
1400000US48053960300,"Census Tract 9603, Burnet County, Texas",6627,5278,4829,316,26,42,1,0,64,1349,948,12,33,0,3,298,55
1400000US48291700700,"Census Tract 7007, Liberty County, Texas",2507,2323,2147,144,10,1,0,1,20,184,71,6,4,0,0,82,21
1400000US48489950500,"Census Tract 9505, Willacy County, Texas",3406,332,312,6,4,3,1,3,3,3074,2582,19,5,1,0,408,59
1400000US48113019302,"Census Tract 193.02, Dallas County, Texas",5215,4852,4384,158,10,197,0,5,98,363,263,2,1,1,1,64,31
1400000US48201551400,"Census Tract 5514, Harris County, Texas",4335,3082,1697,832,14,470,5,5,59,1253,652,16,11,6,0,485,83
1400000US48201423202,"Census Tract 4232.02, Harris County, Texas",6989,3701,470,2909,9,233,0,6,74,3288,1812,129,15,10,0,1172,150
1400000US48113017001,"Census Tract 170.01, Dallas County, Texas",9090,6375,4569,1540,96,51,4,15,100,2715,1389,41,36,0,0,1134,115
1400000US48327950300,"Census Tract 9503, Menard County, Texas",2242,1452,1425,11,6,3,0,1,6,790,422,2,12,0,0,323,31
1400000US48181001300,"Census Tract 13, Grayson County, Texas",3725,3295,2690,408,44,42,1,1,109,430,144,10,2,1,0,251,22
1400000US48245010100,"Census Tract 101, Jefferson County, Texas",3186,1039,293,631,10,86,0,7,12,2147,1110,14,29,0,0,935,59
1400000US48047950200,"Census Tract 9502, Brooks County, Texas",5181,429,384,10,10,17,0,3,5,4752,4232,14,13,3,0,410,80
1400000US48245010200,"Census Tract 102, Jefferson County, Texas",1743,1110,639,399,2,46,0,5,19,633,251,6,8,0,0,345,23
1400000US48291700200,"Census Tract 7002, Liberty County, Texas",3042,2542,1030,1388,3,80,0,3,38,500,280,16,4,1,0,171,28
1400000US48423001601,"Census Tract 16.01, Smith County, Texas",6131,4079,2320,1619,30,10,0,21,79,2052,805,15,20,0,0,1163,49
1400000US48007950400,"Census Tract 9504, Aransas County, Texas",3583,2316,2112,95,18,44,1,2,44,1267,850,16,18,6,0,313,64
1400000US48215020101,"Census Tract 201.01, Hidalgo County, Texas",6321,373,337,19,5,2,0,2,8,5948,5088,24,26,2,0,703,105
1400000US48427950401,"Census Tract 9504.01, Starr County, Texas",6422,162,150,8,1,0,0,0,3,6260,5933,10,2,2,0,279,34
1400000US48121020306,"Census Tract 203.06, Denton County, Texas",6035,5126,4526,271,49,170,8,10,92,909,499,3,11,0,2,315,79
1400000US48113016514,"Census Tract 165.14, Dallas County, Texas",7428,5817,1773,3710,14,202,5,8,105,1611,841,43,22,5,1,595,104
1400000US48201550401,"Census Tract 5504.01, Harris County, Texas",10249,6109,832,4318,14,800,3,12,130,4140,1741,106,50,5,0,1986,252
1400000US48451001301,"Census Tract 13.01, Tom Green County, Texas",7011,5274,4616,427,24,81,9,9,108,1737,1070,29,16,10,1,526,85
1400000US48085031315,"Census Tract 313.15, Collin County, Texas",16724,14038,8718,2342,41,2525,7,30,375,2686,1481,27,26,11,1,945,195
1400000US48129950300,"Census Tract 9503, Donley County, Texas",1620,1502,1468,12,9,0,0,0,13,118,48,0,0,0,0,57,13
1400000US48113019208,"Census Tract 192.08, Dallas County, Texas",5504,1761,802,715,17,170,1,1,55,3743,1690,31,48,8,6,1803,157
1400000US48113012301,"Census Tract 123.01, Dallas County, Texas",4374,1593,977,537,8,43,2,3,23,2781,1530,43,35,0,0,1066,107
1400000US48491021201,"Census Tract 212.01, Williamson County, Texas",2862,2059,1833,155,19,11,0,2,39,803,560,15,12,1,0,183,32
1400000US48113013618,"Census Tract 136.18, Dallas County, Texas",2265,2118,1879,47,7,156,3,1,25,147,95,1,2,3,0,34,12
1400000US48121020113,"Census Tract 201.13, Denton County, Texas",9273,6939,4958,1417,56,251,2,46,209,2334,1357,39,15,5,0,783,135
1400000US48029171920,"Census Tract 1719.20, Bexar County, Texas",8811,2387,1416,667,21,101,13,8,161,6424,4763,80,77,17,3,1234,250
1400000US48201341800,"Census Tract 3418, Harris County, Texas",1843,1472,1370,56,6,16,0,2,22,371,228,0,10,1,0,117,15
1400000US48439104804,"Census Tract 1048.04, Tarrant County, Texas",2840,669,566,38,14,35,0,1,15,2171,1146,9,27,0,0,918,71
1400000US48113001600,"Census Tract 16, Dallas County, Texas",3696,3133,1415,1497,12,155,1,8,45,563,309,22,1,4,0,197,30
1400000US48113007911,"Census Tract 79.11, Dallas County, Texas",3136,2597,2017,235,10,292,0,3,40,539,336,8,6,2,0,154,33
1400000US48135002300,"Census Tract 23, Ector County, Texas",3477,2493,2095,234,34,62,3,2,63,984,716,7,7,4,0,198,52
1400000US48091310607,"Census Tract 3106.07, Comal County, Texas",4694,4230,4122,24,16,16,0,4,48,464,316,0,7,3,4,102,32
1400000US48201340700,"Census Tract 3407, Harris County, Texas",7167,5734,3890,439,34,1173,12,18,168,1433,889,19,14,6,0,434,71
1400000US48291700400,"Census Tract 7004, Liberty County, Texas",6334,6053,5953,31,11,8,0,3,47,281,133,0,3,0,0,116,29
1400000US48113003902,"Census Tract 39.02, Dallas County, Texas",1860,1411,22,1364,2,0,0,6,17,449,166,11,20,0,0,244,8
1400000US48141010600,"Census Tract 106, El Paso County, Texas",6146,4750,2909,1152,81,101,111,25,371,1396,740,68,24,9,12,343,200
1400000US48223950800,"Census Tract 9508, Hopkins County, Texas",2858,2493,2239,212,9,6,5,0,22,365,122,7,3,0,0,215,18
1400000US48453002421,"Census Tract 24.21, Travis County, Texas",7443,4469,3597,451,28,250,6,17,120,2974,1942,39,50,17,0,770,156
1400000US48479001201,"Census Tract 12.01, Webb County, Texas",3205,59,55,2,0,0,0,1,1,3146,2760,12,11,0,1,317,45
1400000US48073950300,"Census Tract 9503, Cherokee County, Texas",7295,5956,5077,740,17,38,0,1,83,1339,499,6,31,0,0,734,69
1400000US48041002001,"Census Tract 20.01, Brazos County, Texas",4367,4064,3653,77,20,219,0,7,88,303,245,1,0,5,0,40,12
1400000US48029171902,"Census Tract 1719.02, Bexar County, Texas",9551,3140,1625,1093,29,200,2,12,179,6411,4415,134,74,26,9,1507,246
1400000US48201552001,"Census Tract 5520.01, Harris County, Texas",8117,6131,3779,1106,22,1017,12,20,175,1986,1229,36,19,6,1,594,101
1400000US48453002107,"Census Tract 21.07, Travis County, Texas",3712,2224,761,1358,4,24,1,9,67,1488,736,31,24,0,2,634,61
1400000US48189950200,"Census Tract 9502, Hale County, Texas",4415,906,512,356,1,2,1,9,25,3509,2054,27,69,1,0,1157,201
1400000US48113016607,"Census Tract 166.07, Dallas County, Texas",3297,2919,101,2732,2,16,9,4,55,378,163,27,6,0,0,166,16
